33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,0.0
33.99883333333333,-118.99083333333333,0.0
33.99883333333333,-118.99083333333333,-511.21
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,11457.25
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,2.8
33.99883333333333,-118.99083333333333,179.0
12.991333333333333,-474388170000.0,8165393900.0
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,179.0
33.99883333333333,-118.99083333333333,179.1
33.99883333333333,-118.99083333333333,179.1
33.99883333333333,-118.99083333333333,179.1
33.99883333333333,-118.99083333333333,179.1
33.99883333333333,-118.99083333333333,179.1
33.99883333333333,-118.99083333333333,179.1
33.99883333333333,-118.99083333333333,179.1
33.99883333333333,-118.99083333333333,179.1
33.99883333333333,-118.99083333333333,179.1
33.99883333333333,-118.99083333333333,44.77
33.99883333333333,-118.99083333333333,179.1
33.99883333333333,-118.99083333333333,179.1
33.99883333333333,-118.99083333333333,179.1
33.99883333333333,-118.99083333333333,179.1
33.99883333333333,-118.99083333333333,179.1
33.99883333333333,-118.99083333333333,179.1
33.99883333333333,-116.99916666666667,179.1
33.99883333333333,-118.99083333333333,179.1
33.99883333333333,-118.99083333333333,-23470644.0
33.9995,-118.99083333333333,6.9477774e+23
1.8097319e+23,0.0,179.1
33.99883333333333,-118.99083333333333,179.1
33.99883333333333,-118.99083333333333,179.3
33.99883333333333,-118.99083333333333,179.3
33.99883333333333,-118.99083333333333,179.3
33.99883333333333,-118.99083333333333,179.3
33.99883333333333,-70.9875,179.3
33.99883333333333,-118.99083333333333,179.3
33.99883333333333,-118.99083333333333,179.3
33.99883333333333,-118.99083333333333,179.3
33.99883333333333,-118.99083333333333,179.3
33.99883333333333,-118.99083333333333,179.3
33.99883333333333,-118.99083333333333,179.3
33.99883333333333,-118.99083333333333,179.3
139564.99816666666,2.1795072e+21,179.3
33.99883333333333,-118.99083333333333,179.3
33.99883333333333,-118.99083333333333,179.3
57.998666666666665,-118.99083333333333,0.0
33.99883333333333,-118.99083333333333,0.0
33.99883333333333,-118.99083333333333,0.0
33.99883333333333,-118.99083333333333,0.0
33.99883333333333,-118.99083333333333,0.0
33.99883333333333,-118.99083333333333,0.0
33.999833333333335,-118.99083333333333,0.0
33.99883333333333,-118.99083333333333,0.0
67.9975,-118.99083333333333,-0.0
33.99883333333333,-118.99083333333333,0.0
33.99883333333333,-118.99083333333333,0.0
33.99883333333333,-440002870000.0,0.0
