2017-05-13 16:19:41
1,11,245,66,-65,59,99398.75,73.9625
2,11,245,59,-62,66,99398.75,73.9625
2,12,244,64,-66,64,99398.75,73.9625
1,13,247,63,-70,68,99398.75,73.9625
2,13,244,73,-60,55,99398.75,73.9625
3,11,248,64,-71,54,99398.5,73.9625
2,13,243,71,-62,41,99398.5,73.9625
1,13,245,72,-74,61,99398.5,73.9625
2,13,243,65,-69,61,99398.5,73.9625
2,12,246,63,-69,63,99398.5,73.9625
2,13,245,70,-76,60,99398.5,73.9625
2,13,244,71,-70,54,99398.5,73.9625
2,14,245,68,-53,69,99398.5,73.9625
1,12,244,53,-64,53,99398.5,73.9625
0,12,244,69,-79,62,99402.0,73.9625
3,13,243,76,-74,45,99402.0,73.9625
1,12,245,70,-72,53,99402.0,73.9625
3,11,245,69,-67,57,99402.0,73.9625
2,12,247,84,-65,56,99402.0,73.9625
1,13,246,66,-68,58,99402.0,73.9625
2,11,244,61,-63,52,99402.0,73.9625
2,12,244,59,-65,47,99402.0,73.9625
3,12,243,62,-74,66,99402.0,73.9625
2,13,243,69,-56,61,99397.25,73.9625
2,12,245,62,-39,44,99397.25,73.9625
2,13,245,72,-67,58,99397.25,73.9625
1,13,245,63,-68,49,99397.25,73.9625
2,12,244,76,-67,53,99397.25,73.9625
2,13,245,69,-66,42,99397.25,73.9625
2,13,245,70,-65,54,99397.25,73.9625
2,12,245,70,-61,54,99397.25,73.9625
2,13,244,66,-69,53,99397.25,73.9625
2,11,245,58,-66,53,99397.0,73.9625
2,14,244,74,-55,53,99397.0,73.9625
3,12,243,57,-70,47,99397.0,73.9625
1,13,245,74,-65,54,99397.0,73.9625
1,13,244,64,-83,52,99397.0,73.9625
2,13,246,71,-62,53,99397.0,73.9625
1,13,244,56,-68,56,99397.0,73.9625
1,12,243,71,-63,63,99397.0,73.9625
1,13,245,68,-62,49,99397.0,73.9625
2,12,244,65,-63,67,99399.0,73.9625
2,12,244,64,-71,69,99399.0,73.85
1,12,245,63,-67,58,99399.0,73.85
4,10,245,69,-74,60,99399.0,73.9625
1,14,244,70,-60,47,99399.0,73.9625
1,14,244,63,-66,53,99399.0,73.9625
1,14,243,68,-60,51,99399.0,73.9625
2,12,244,58,-72,60,99399.0,73.9625
2,13,243,67,-67,71,99399.0,73.9625
1,13,245,70,-72,59,99399.5,73.9625
2,13,245,71,-68,55,99399.5,73.9625
2,13,246,70,-67,49,99399.5,73.9625
3,13,244,66,-66,50,99399.5,73.9625
2,13,244,75,-72,57,99399.5,73.85
2,14,244,71,-61,51,99399.5,73.85
1,14,245,58,-65,47,99399.5,73.85
3,13,244,62,-65,47,99399.5,73.85
1,14,244,63,-59,60,99399.5,73.85
3,11,245,66,-69,51,99401.5,73.9625
1,13,244,80,-77,53,99401.5,73.9625
3,14,243,47,-58,71,99401.5,73.9625
1,11,244,81,-75,54,99401.5,73.9625
1,13,244,59,-71,62,99401.5,73.9625
2,12,244,65,-77,57,99401.5,73.9625
2,13,245,58,-54,55,99401.5,73.9625
1,13,244,77,-68,55,99401.5,73.9625
2,12,246,60,-68,51,99401.5,73.9625
2,11,245,75,-68,62,99399.25,73.9625
1,15,245,69,-73,52,99399.25,73.9625
3,12,245,74,-73,52,99399.25,73.9625
3,11,246,66,-67,55,99399.25,73.9625
2,12,245,67,-75,66,99399.25,73.9625
2,11,246,67,-64,53,99399.25,73.85
2,13,246,76,-71,63,99399.25,73.85
1,12,244,57,-72,51,99399.25,73.9625
-16,25,244,57,-64,134,99399.25,73.9625
-24,21,242,46,-111,153,99400.25,73.9625
-36,26,249,138,-115,-22,99400.25,73.9625
-7,3,242,7,-22,-359,99400.25,73.9625
2,10,244,-4,79,-525,99400.25,73.9625
-1,12,245,36,1,-502,99400.25,73.9625
-2,12,243,56,-12,-477,99400.25,73.85
2,14,244,45,-15,-500,99400.25,73.85
1,10,245,58,-36,-511,99400.25,73.85
2,12,245,60,-27,-469,99400.25,73.9625
3,14,246,58,-50,-441,99402.25,73.9625
0,14,243,73,-47,-435,99402.25,73.9625
3,13,246,64,-64,-474,99402.25,73.9625
6,12,245,67,-26,-518,99402.25,73.9625
-1,10,243,64,-46,-488,99402.25,73.9625
3,13,245,63,-64,-445,99402.25,73.9625
2,12,245,68,-43,-482,99402.25,74.075
1,13,244,62,-26,-548,99402.25,74.075
3,12,245,50,-23,-523,99402.25,73.85
3,13,245,54,-21,-523,99401.5,73.85
2,13,244,48,-20,-483,99401.5,73.85
5,12,244,62,-51,-434,99401.5,73.9625
2,13,244,53,-41,-472,99401.5,73.9625
1,11,245,54,-26,-535,99401.5,73.9625
4,14,243,62,-37,-479,99401.5,73.9625
0,10,245,56,-39,-471,99401.5,73.9625
1,12,244,56,-28,-490,99401.5,73.9625
1,12,244,62,-41,-463,99401.5,73.9625
1,9,245,50,-40,-476,99397.5,73.9625
5,13,241,58,-39,-513,99397.5,73.9625
3,13,245,46,-36,-449,99397.5,73.9625
-1,10,245,55,-39,-491,99397.5,73.9625
3,12,243,60,-19,-520,99397.5,73.9625
2,10,245,59,-27,-482,99397.5,73.9625
0,12,245,61,-16,-478,99397.5,73.9625
4,14,244,66,-46,-469,99397.5,73.9625
1,10,245,57,-47,-512,99397.5,73.9625
1,12,245,70,-50,-493,99393.5,74.075
4,14,244,60,-37,-537,99393.5,74.075
-4,12,245,44,-34,-503,99393.5,74.075
-1,10,243,66,-36,-449,99393.5,73.9625
6,12,247,69,-41,-487,99393.5,73.9625
-3,10,247,69,-51,-445,99393.5,73.9625
5,14,243,54,-35,-522,99393.5,73.9625
3,13,245,52,-28,-480,99393.5,73.9625
-1,15,244,65,-44,-480,99393.5,73.9625
4,13,244,63,-47,-503,99397.75,73.9625
0,8,246,59,-50,-521,99397.75,73.9625
1,11,243,58,-28,-511,99397.75,73.9625
4,13,246,58,-26,-452,99397.75,73.9625
-1,11,245,66,-50,-472,99397.75,73.9625
1,10,245,61,-50,-469,99397.75,73.9625
4,14,245,60,-31,-529,99397.75,73.85
-2,7,246,58,-27,-513,99397.75,73.85
3,14,244,56,-33,-465,99397.75,74.075
4,13,246,55,-31,-257,99396.5,74.075
0,12,245,68,-34,-435,99396.5,73.9625
3,13,245,87,-54,-471,99396.5,73.9625
-1,10,246,63,-38,-472,99396.5,73.9625
1,11,245,55,-39,-488,99396.5,73.9625
4,12,245,58,-34,-487,99396.5,73.9625
0,10,245,60,-31,-495,99396.5,73.9625
0,9,244,59,-33,-512,99396.5,73.9625
4,14,244,74,-38,-454,99396.5,73.85
-2,9,247,58,-29,-523,99396.5,73.85
1,13,246,69,-56,-492,99395.5,73.85
8,12,243,63,-40,-548,99395.5,73.9625
-1,12,244,58,-40,-513,99395.5,73.9625
2,14,245,50,-19,-511,99395.5,73.85
0,10,246,64,-47,-453,99395.5,73.85
1,13,244,70,-51,-436,99395.5,73.85
3,9,244,67,-38,-521,99395.5,73.9625
1,10,246,46,-42,-507,99395.5,73.9625
0,11,243,62,-29,-511,99395.5,73.9625
4,12,244,46,-31,-455,99394.25,73.9625
0,10,245,64,-36,-462,99394.25,73.9625
2,12,244,70,-42,-476,99394.25,73.9625
3,11,245,61,-31,-481,99394.25,73.9625
-2,10,245,55,-32,-522,99394.25,73.85
1,13,244,52,-40,-490,99394.25,73.85
2,13,248,76,-59,-458,99394.25,73.9625
1,13,244,62,-49,-483,99394.25,73.9625
2,10,244,48,-37,-529,99394.25,73.9625
0,9,247,67,-30,-515,99395.5,73.9625
-2,10,245,66,-48,-458,99395.5,73.9625
6,8,245,60,-39,-511,99395.5,73.9625
0,9,246,69,-36,-484,99395.5,73.9625
0,10,244,70,-37,-510,99395.5,73.9625
3,14,245,74,-44,-480,99395.5,73.9625
0,8,245,48,-45,-517,99395.5,73.9625
3,13,244,76,-65,-441,99395.5,73.9625
5,11,244,47,-27,-451,99395.5,73.9625
1,9,244,52,-35,-499,99393.75,73.9625
2,11,247,54,-30,-478,99393.75,73.9625
1,9,246,42,-43,-542,99393.75,73.9625
1,12,240,56,-48,-461,99393.75,73.9625
2,12,244,61,-51,-478,99393.75,73.9625
0,12,245,73,-39,-493,99393.75,73.85
1,10,243,55,-37,-514,99393.75,73.85
3,12,245,68,-49,-431,99393.75,73.9625
2,9,246,70,-44,-432,99393.75,73.9625
1,11,245,63,-36,-531,99398.25,73.9625
2,11,243,60,-31,-504,99398.25,73.9625
1,9,244,60,-44,-528,99398.25,73.9625
2,12,245,60,-37,-450,99398.25,73.9625
1,8,245,59,-23,-496,99398.25,73.9625
1,10,242,53,-42,-508,99398.25,73.9625
1,12,244,59,-29,-508,99398.25,73.9625
0,7,247,51,-21,-529,99398.25,73.9625
0,10,244,48,-44,-535,99398.25,73.9625
4,10,244,72,-34,-455,99395.25,73.9625
2,9,246,77,-42,-481,99395.25,73.85
1,9,245,63,-49,-510,99395.25,73.85
2,13,243,60,-40,-497,99395.25,73.85
1,10,245,56,-28,-526,99395.25,73.85
1,11,247,61,-44,-471,99395.25,73.85
2,11,244,64,-42,-447,99395.25,73.9625
1,10,243,54,-37,-525,99395.25,73.9625
2,9,246,77,-59,-525,99395.25,73.9625
2,8,246,72,-56,-453,99395.5,73.9625
2,13,244,65,-63,-468,99395.5,73.9625
2,11,245,68,-41,-498,99395.5,73.9625
0,10,244,74,-25,-513,99395.5,73.9625
2,8,243,60,-43,-522,99395.5,73.85
1,13,246,64,-42,-492,99395.5,73.85
2,6,247,64,-38,-503,99395.5,73.85
3,11,245,82,-44,-443,99395.5,73.85
3,10,243,66,-41,-459,99395.5,73.85
0,9,246,54,-28,-537,99397.25,73.9625
3,10,246,76,-52,-467,99397.25,73.9625
1,9,244,61,-49,-516,99397.25,73.85
2,10,243,73,-43,-439,99397.25,73.85
2,10,245,69,-45,-543,99397.25,73.85
0,10,246,65,-50,-496,99397.25,73.85
2,12,243,47,-47,-485,99397.25,73.85
2,11,244,58,-31,-531,99397.25,73.85
1,10,245,70,-31,-471,99397.25,73.85
1,8,246,37,-40,-586,99394.0,73.85
0,11,244,65,-43,-471,99394.0,73.85
2,9,245,63,-40,-513,99394.0,73.85
2,11,245,78,-48,-447,99394.0,73.85
2,10,243,64,-51,-479,99394.0,73.85
-1,10,244,72,-42,-454,99394.0,73.85
2,8,244,48,-42,-512,99394.0,73.85
1,10,245,51,-45,-479,99394.0,73.9625
1,11,244,71,-47,-427,99394.0,73.9625
2,10,244,47,-38,-483,99394.75,73.9625
1,8,245,59,-28,-496,99394.75,73.9625
5,9,246,61,-27,-568,99394.75,73.9625
3,11,247,83,-47,-464,99394.75,73.9625
2,8,245,66,-46,-468,99394.75,73.9625
5,10,243,55,-43,-472,99394.75,73.9625
4,9,245,77,-43,-452,99394.75,73.9625
3,9,244,54,-41,-576,99394.75,73.9625
4,9,245,62,-30,-452,99394.75,73.9625
0,9,244,62,-45,-523,99394.75,73.9625
1,9,243,79,-45,-479,99394.75,73.85
1,9,246,54,-35,-472,99394.75,73.85
-2,9,244,59,-27,-449,99394.75,73.85
3,8,245,42,-48,-452,99394.75,73.85
2,10,245,81,-47,-493,99394.75,73.85
2,5,247,78,-40,-485,99394.75,73.85
2,9,244,56,-31,-520,99394.75,73.85
1,8,245,49,-48,-491,99394.75,73.9625
2,9,246,67,-59,-479,99390.75,73.9625
2,8,245,55,-34,-481,99390.75,73.9625
2,8,244,56,-43,-459,99390.75,73.9625
1,8,243,58,-39,-530,99390.75,73.9625
2,6,246,52,-63,-512,99390.75,73.9625
2,9,245,69,-59,-470,99390.75,73.9625
2,9,246,71,-23,-430,99390.75,73.9625
2,8,246,64,-30,-522,99390.75,73.9625
-1,8,244,70,-38,-506,99390.75,73.9625
5,11,245,54,-29,-488,99393.25,73.9625
3,7,247,57,-53,-488,99393.25,73.9625
3,6,245,62,-58,-467,99393.25,73.9625
0,10,244,79,-33,-440,99393.25,73.9625
2,7,245,47,-37,-520,99393.25,73.9625
2,10,243,67,-22,-488,99393.25,73.9625
5,10,245,70,-67,-499,99393.25,73.9625
1,10,245,74,-43,-448,99393.25,73.9625
1,9,246,78,-36,-487,99393.25,73.9625
2,6,246,41,-42,-498,99394.75,73.9625
0,10,244,60,-48,-510,99394.75,73.9625
7,10,248,78,-60,-468,99394.75,73.9625
2,10,245,66,-30,-466,99394.75,73.9625
-1,7,245,57,-20,-501,99394.75,73.9625
4,8,244,62,-41,-477,99394.75,73.9625
1,8,244,73,-22,-452,99394.75,73.9625
6,8,245,71,-49,-483,99394.75,73.9625
5,8,247,68,-46,-488,99394.75,73.9625
3,6,242,68,-69,-470,99393.0,73.9625
0,6,243,66,-2,-439,99393.0,73.9625
7,11,248,44,-39,-536,99393.0,73.9625
1,11,245,69,-61,-477,99393.0,73.85
2,7,246,74,-41,-478,99393.0,73.85
1,10,243,55,-43,-521,99393.0,73.85
0,6,246,55,-27,-512,99393.0,73.9625
8,9,244,70,-47,-520,99393.0,73.9625
1,12,246,72,-59,-435,99393.0,73.85
5,8,245,70,-41,-492,99391.75,73.85
3,7,246,49,-38,-507,99391.75,73.85
3,9,244,57,-38,-525,99391.75,73.85
3,6,244,51,-48,-533,99391.75,73.85
2,11,246,61,-50,-451,99391.75,73.85
3,10,245,66,-58,-501,99391.75,73.85
6,7,246,63,-23,-449,99391.75,73.9625
2,8,244,47,-45,-514,99391.75,73.9625
-3,8,244,69,-29,-491,99391.75,73.9625
8,7,246,48,-62,-504,99391.75,73.9625
3,11,245,70,-56,-476,99391.75,73.9625
4,6,244,78,-48,-454,99391.75,73.85
4,5,245,61,-24,-509,99391.75,73.85
3,6,245,54,-55,-475,99391.75,73.9625
6,10,246,63,-47,-472,99391.75,73.9625
4,13,244,78,-41,-447,99391.75,73.9625
4,4,244,58,-45,-546,99391.75,73.9625
-1,6,247,54,-18,-490,99391.75,73.9625
6,11,246,72,-57,-463,99395.0,73.9625
-1,9,245,61,-37,-471,99395.0,73.9625
7,11,244,62,-44,-433,99395.0,73.9625
3,7,245,57,-20,-534,99395.0,73.9625
2,11,244,61,-24,-477,99395.0,73.9625
4,9,243,58,-49,-506,99395.0,73.9625
1,9,246,66,-52,-504,99395.0,73.9625
4,8,245,75,-52,-504,99395.0,73.9625
5,8,243,81,-36,-489,99395.0,73.9625
2,6,243,68,-29,-480,99394.75,73.9625
1,5,243,66,-20,-535,99394.75,73.9625
4,10,244,64,-66,-480,99394.75,73.9625
1,7,246,69,-49,-492,99394.75,73.9625
6,8,244,74,-22,-476,99394.75,73.9625
2,8,244,58,-32,-562,99394.75,73.9625
1,5,246,59,-43,-518,99394.75,73.9625
5,11,246,71,-61,-453,99394.75,73.9625
2,9,245,67,-43,-473,99394.75,73.9625
4,7,245,65,-30,-543,99393.5,73.9625
3,7,245,61,-39,-524,99393.5,73.85
5,8,246,61,-55,-484,99393.5,73.85
4,7,246,71,-39,-473,99393.5,73.85
4,9,244,73,-36,-493,99393.5,73.85
2,6,246,58,-60,-464,99393.5,73.85
2,6,243,71,-19,-285,99393.5,73.85
6,10,244,59,-43,-534,99393.5,73.85
3,10,246,64,-41,-496,99393.5,73.9625
7,9,244,57,-35,-451,99394.25,73.9625
2,10,244,59,-41,-478,99394.25,73.9625
6,7,245,64,-45,-476,99394.25,73.9625
4,9,244,67,-38,-444,99394.25,73.9625
1,6,246,67,-24,-469,99394.25,73.9625
4,9,245,59,-42,-477,99394.25,73.9625
6,9,245,67,-30,-500,99394.25,73.9625
4,8,246,65,-35,-489,99394.25,73.9625
4,6,245,55,-32,-481,99394.25,73.9625
6,10,243,64,-39,-419,99393.75,73.9625
3,8,245,63,-41,-461,99393.75,73.9625
5,8,245,59,-19,-478,99393.75,73.9625
4,7,245,57,-35,-523,99393.75,73.9625
3,7,244,61,-61,-492,99393.75,73.9625
7,15,244,65,-41,-385,99393.75,73.9625
7,9,245,56,-48,-472,99393.75,73.9625
3,8,244,73,-32,-496,99393.75,73.9625
6,8,244,55,-24,-511,99393.75,73.9625
3,9,246,66,-35,-496,99393.25,73.9625
4,8,245,61,-45,-490,99393.25,73.9625
6,6,243,73,-55,-461,99393.25,73.9625
5,4,247,61,-34,-516,99393.25,73.9625
5,6,244,55,-37,-486,99393.25,73.9625
6,8,244,70,-50,-524,99393.25,73.9625
4,7,244,68,-53,-486,99393.25,73.9625
8,9,245,61,-61,-487,99393.25,73.9625
8,6,243,59,-50,-492,99393.25,73.9625
4,9,245,56,-42,-489,99394.5,73.9625
9,7,242,60,-46,-508,99394.5,73.9625
1,7,246,64,-41,-449,99394.5,73.9625
5,9,245,72,-47,-462,99394.5,73.9625
4,5,247,65,-32,-469,99394.5,73.9625
3,7,246,61,-39,-463,99394.5,73.9625
7,8,246,54,-47,-502,99394.5,73.9625
6,9,245,57,-38,-488,99394.5,73.9625
1,8,246,54,-45,-461,99394.5,73.9625
5,6,246,74,-43,-473,99396.0,73.9625
7,7,245,64,-45,-514,99396.0,73.9625
5,10,244,88,-60,-482,99396.0,73.9625
6,8,246,65,-39,-471,99396.0,73.9625
