2017-05-13 16:30:14
5,5,244,101,-69,49,99377.5,73.2875
4,2,245,67,-64,63,99377.5,73.2875
4,1,246,73,-59,56,99377.5,73.2875
6,1,245,77,-65,59,99377.5,73.2875
5,3,245,57,-68,63,99377.5,73.2875
6,3,245,76,-68,68,99377.5,73.4
4,2,246,67,-67,61,99377.5,73.4
3,2,244,57,-61,57,99379.0,73.2875
4,3,245,48,-63,57,99379.0,73.2875
4,4,246,52,-64,56,99379.0,73.2875
4,3,245,80,-75,49,99379.0,73.4
5,1,247,84,-74,43,99379.0,73.4
5,1,244,86,-59,68,99379.0,73.4
7,0,245,68,-77,57,99379.0,73.4
5,6,246,24,-67,62,99379.0,73.4
3,6,247,83,-42,57,99379.0,73.2875
7,-10,245,13,-49,68,99378.5,73.2875
7,2,244,84,-101,54,99378.5,73.4
5,4,243,89,-47,53,99378.5,73.4
5,6,245,55,-58,60,99378.5,73.2875
3,9,247,41,-77,72,99378.5,73.2875
3,9,245,17,-52,42,99378.5,73.2875
4,6,243,57,-84,47,99378.5,73.2875
5,3,244,95,-86,45,99378.5,73.2875
2,4,246,24,-77,38,99378.5,73.4
5,1,244,47,-72,57,99381.0,73.4
7,4,245,43,-92,76,99381.0,73.4
6,-1,244,143,-112,40,99381.0,73.4
3,-7,244,37,-43,70,99381.0,73.4
5,3,245,75,-82,46,99381.0,73.2875
3,2,246,88,-79,57,99381.0,73.2875
4,3,246,83,-55,54,99381.0,73.2875
4,-1,246,59,-50,48,99381.0,73.2875
5,9,242,59,-55,61,99381.0,73.2875
5,4,244,47,-67,53,99383.75,73.2875
4,6,245,38,-59,55,99383.75,73.2875
4,4,246,39,-60,69,99383.75,73.2875
4,1,246,42,-55,54,99383.75,73.2875
4,1,245,63,-64,60,99383.75,73.2875
6,5,243,95,-68,57,99383.75,73.2875
4,1,244,75,-77,50,99383.75,73.2875
3,3,245,77,-73,49,99383.75,73.4
5,2,246,66,-77,61,99383.75,73.4
5,4,245,52,-60,57,99382.25,73.2875
4,2,245,59,-64,74,99382.25,73.2875
3,4,244,79,-68,54,99382.25,73.2875
5,2,246,52,-48,53,99382.25,73.2875
6,2,247,20,-74,51,99382.25,73.2875
3,4,246,70,-63,60,99382.25,73.4
3,3,245,51,-74,57,99382.25,73.4
4,3,244,54,-71,64,99382.25,73.2875
4,2,245,78,-76,51,99382.25,73.2875
4,4,244,71,-74,60,99380.5,73.2875
4,2,246,65,-70,55,99380.5,73.2875
5,1,246,52,-67,57,99380.5,73.2875
6,1,245,71,-71,59,99380.5,73.4
5,1,245,35,-63,46,99380.5,73.4
6,1,244,59,-72,55,99380.5,73.4
5,2,245,62,-65,53,99380.5,73.4
4,3,245,64,-67,42,99380.5,73.4
4,1,247,71,-67,48,99380.5,73.2875
4,3,244,82,-63,67,99379.5,73.2875
4,3,248,53,-59,58,99379.5,73.4
4,1,246,36,-64,49,99379.5,73.4
4,3,246,75,-70,50,99379.5,73.4
5,5,245,83,-70,64,99379.5,73.2875
4,3,245,74,-88,59,99379.5,73.2875
4,2,246,59,-69,47,99379.5,73.4
5,2,245,47,-62,56,99379.5,73.4
5,4,245,56,-69,74,99379.5,73.4
6,4,244,79,-71,51,99380.25,73.4
5,4,244,77,-82,55,99380.25,73.4
6,3,244,68,-73,62,99380.25,73.4
3,3,244,57,-62,58,99380.25,73.4
4,3,245,68,-79,60,99380.25,73.4
4,2,245,70,-84,45,99380.25,73.4
5,2,245,64,-59,64,99380.25,73.4
5,2,245,46,-82,39,99380.25,73.2875
4,1,245,72,-68,63,99380.25,73.2875
5,3,244,71,-58,55,99379.5,73.2875
5,2,245,79,-68,55,99379.5,73.2875
4,5,244,84,-58,64,99379.5,73.4
4,2,246,61,-74,68,99379.5,73.4
3,3,244,59,-68,55,99379.5,73.4
4,2,246,69,-69,59,99379.5,73.2875
5,1,245,33,-70,66,99379.5,73.2875
4,3,244,81,-77,58,99379.5,73.2875
4,3,243,69,-84,47,99379.5,73.2875
3,2,244,55,-55,51,99376.5,73.2875
5,2,245,73,-80,50,99376.5,73.2875
4,2,244,53,-62,50,99376.5,73.2875
6,2,243,35,-82,75,99376.5,73.2875
1,5,246,43,-55,59,99376.5,73.2875
4,3,244,89,-67,58,99376.5,73.2875
4,3,245,47,-69,43,99376.5,73.2875
5,2,244,53,-65,55,99376.5,73.2875
4,4,246,73,-64,63,99376.5,73.4
3,5,244,87,-64,54,99377.0,73.4
5,3,244,98,-82,55,99377.0,73.4
5,2,245,93,-78,49,99377.0,73.4
4,2,245,72,-62,68,99377.0,73.2875
5,0,245,15,-70,53,99377.0,73.2875
4,2,244,32,-59,42,99377.0,73.2875
4,1,244,72,-75,58,99377.0,73.2875
4,4,245,80,-61,72,99377.0,73.2875
4,5,245,78,-58,53,99377.0,73.2875
4,2,246,36,-61,49,99377.75,73.2875
4,5,246,37,-61,61,99377.75,73.2875
4,2,247,47,-63,48,99377.75,73.2875
4,2,245,57,-88,56,99377.75,73.2875
5,4,245,80,-62,63,99377.75,73.4
3,4,245,68,-59,62,99377.75,73.4
6,3,246,68,-73,49,99377.75,73.2875
5,3,245,66,-81,52,99377.75,73.2875
5,3,245,69,-71,51,99377.75,73.2875
4,4,244,73,-68,54,99376.75,73.2875
3,4,245,62,-61,65,99376.75,73.2875
4,3,245,59,-69,55,99376.75,73.2875
4,3,244,75,-77,46,99376.75,73.2875
4,1,245,78,-65,47,99376.75,73.2875
3,3,246,60,-61,56,99376.75,73.2875
4,2,246,75,-67,47,99376.75,73.2875
4,1,245,63,-63,57,99376.75,73.2875
4,3,244,51,-70,53,99376.75,73.2875
5,1,246,59,-67,59,99379.0,73.2875
6,2,245,72,-73,55,99379.0,73.2875
5,6,245,83,-69,51,99379.0,73.2875
4,1,244,57,-64,50,99379.0,73.2875
4,1,246,57,-64,64,99379.0,73.2875
5,2,244,56,-54,64,99379.0,73.2875
4,3,246,57,-69,61,99379.0,73.2875
5,3,244,82,-76,55,99379.0,73.2875
4,2,245,59,-73,52,99379.0,73.2875
4,2,245,52,-68,67,99382.5,73.2875
6,2,246,54,-65,60,99382.5,73.2875
5,1,244,45,-70,54,99382.5,73.2875
4,3,246,70,-64,48,99382.5,73.2875
5,2,245,74,-74,72,99382.5,73.2875
4,1,245,53,-52,76,99382.5,73.2875
3,2,243,60,-87,34,99382.5,73.2875
3,1,245,62,-64,54,99382.5,73.2875
5,3,244,62,-73,63,99382.5,73.2875
4,4,243,66,-73,58,99374.75,73.2875
4,2,243,70,-79,59,99374.75,73.4
3,2,246,77,-79,59,99374.75,73.4
4,3,245,39,-71,36,99374.75,73.4
4,3,245,79,-69,58,99374.75,73.2875
3,3,245,79,-64,48,99374.75,73.2875
4,1,246,88,-80,51,99374.75,73.2875
5,4,244,55,-56,66,99374.75,73.2875
3,2,246,43,-74,55,99374.75,73.4
4,1,245,57,-71,46,99380.5,73.4
5,2,245,69,-69,52,99380.5,73.4
4,3,244,57,-74,47,99380.5,73.2875
4,3,246,60,-84,31,99380.5,73.2875
3,1,247,44,-63,67,99380.5,73.2875
5,6,243,62,-81,71,99380.5,73.2875
4,-1,245,48,-76,47,99380.5,73.4
6,4,245,65,-67,61,99380.5,73.4
5,2,246,67,-73,41,99380.5,73.4
5,2,244,88,-60,61,99380.75,73.4
3,2,245,45,-61,66,99380.75,73.4
5,3,245,34,-49,62,99380.75,73.4
4,8,246,76,-76,58,99380.75,73.4
